GeneID	FK.FPKM	HN.FPKM	log2.HN.FK.	Qvalue.FK.vs.HN.	Pvalue.FK.vs.HN.	Other.Gene.ID	Transcripts	Gene.Type	Transcripts.Number	FK2.FPKM	FK4.FPKM	FK5.FPKM	HN1.FPKM	HN2.FPKM	HN3.FPKM	HN4.FPKM	HN5.FPKM
9289	4.763	24.166	2.24815242025967	0	0	ADGRG1	XM_005256249.3,BGI_novel_T015143,BGI_novel_T015140,XM_011523466.2,NM_001145771.2,XM_005256239.2,XM_017023892.1,BGI_novel_T015133,XM_005256246.2,XM_005256248.2,XM_011523465.2,XM_006721343.3,XM_006721344.2,BGI_novel_T015149,BGI_novel_T015146,XM_005256245.2,BGI_novel_T015152,XM_011523467.2,XM_011523463.2,BGI_novel_T015151,NM_001145770.2,XM_006721339.3,BGI_novel_T015137,XM_006721340.3,XM_005256251.4,NM_001145773.2,BGI_novel_T015158,XM_005256244.3,XM_011523462.2,NM_001290142.1,BGI_novel_T015153,BGI_novel_T015147,XM_005256242.4,XM_005256241.4,BGI_novel_T015142,NM_001145772.2,BGI_novel_T015144,BGI_novel_T015131,BGI_novel_T015139,XM_011523461.2,NM_001290143.1,BGI_novel_T015156,XM_005256254.2,XM_005256247.2,XM_006721342.2,BGI_novel_T015157,BGI_novel_T015136,NM_005682.6,XM_005256237.2,XM_006721347.2,BGI_novel_T015134,BGI_novel_T015141,BGI_novel_T015154,BGI_novel_T015145,NM_001145774.2,BGI_novel_T015132,BGI_novel_T015135,BGI_novel_T015150,NM_201524.3,BGI_novel_T015130,XM_006721345.3,XM_011523464.2,BGI_novel_T015138,XM_006721341.2,NM_201525.3,BGI_novel_T015155,BGI_novel_T015148,NM_001290144.1,XM_006721346.2,XM_005256238.2,XM_005256255.2,XM_005256240.4,XM_006721338.2,XM_005256252.2,XM_011523468.2	Known_gene	75	2.9	2.43	8.96	34.27	17.05	22.03	38.25	9.23
9368	12.813	92.548	2.73742710288314	0	0	SLC9A3R1	NM_004252.4	Known_gene	1	6.17	9.49	22.78	111.45	48.04	109.41	149.33	44.51
9413	4.606	19.766	2.25601641266584	0	0	FAM189A2	XM_017015324.1,BGI_novel_T039701,NM_004816.3,XM_005252307.4,NM_001127608.1,XM_017015325.1,BGI_novel_T039699,BGI_novel_T039702,BGI_novel_T039704,BGI_novel_T039698,BGI_novel_T039700,BGI_novel_T039703	Known_gene	12	6.11	0.31	7.4	12.86	23.83	31.93	12.81	17.4
9497	1.553	7.786	2.15688800884947	0	0	SLC4A7	XM_017007526.1,NM_001258380.1,BGI_novel_T026776,XM_011534265.1,NM_001321106.1,NM_001321105.1,XM_006713421.2,XM_017007529.1,BGI_novel_T026779,XM_011534256.2,NM_001321108.1,NM_003615.4,XM_017007527.1,XM_011534261.2,BGI_novel_T026778,XM_005265598.4,XM_011534258.1,NM_001258379.1,XM_005265600.4,NM_001321103.1,BGI_novel_T026775,NM_001321107.1,BGI_novel_T026774,NM_001321104.1,BGI_novel_T026777,XM_011534263.2,XM_017007528.1	Known_gene	27	2.78	0.09	1.79	6.56	7.93	5.08	7.31	12.05
9618	3.7	23.842	2.79265964296706	0	0	TRAF4	XM_011525507.2,XM_011525506.2,XM_011525504.2,XM_011525505.2,XM_011525508.2,NM_004295.3	Known_gene	6	2.23	4.59	4.28	31.41	7.34	22.17	35.27	23.02
9677	1.346	6.746	2.27001160191197	2.03896565920861e-264	2.37048278280118e-264	PPIP5K1	BGI_novel_T012996,NM_014659.5,XM_017022757.1,XM_017022748.1,XM_017022759.1,XM_017022740.1,XM_017022747.1,XM_017022758.1,XM_017022743.1,XM_011522259.1,XM_017022754.1,BGI_novel_T012998,BGI_novel_T012995,BGI_novel_T012992,XM_011522258.1,XM_006720786.2,BGI_novel_T012993,XM_017022741.1,XM_011522249.1,XM_017022735.1,XM_017022737.1,NM_001190214.1,XM_017022752.1,XM_017022760.1,XM_017022751.1,XM_005254804.1,XM_017022755.1,XM_011522254.1,XM_017022746.1,XM_017022736.1,NM_001130858.2,BGI_novel_T012997,XM_011522252.1,XM_017022745.1,XM_017022744.1,BGI_novel_T012994,XM_017022750.1,XM_017022749.1,XM_017022753.1,BGI_novel_T012991,NM_001130859.2,XM_017022739.1,XM_011522250.1,XM_005254803.1,XM_017022738.1,XM_017022756.1,XM_017022742.1	Known_gene	47	2.37	0.05	1.62	6.19	7.32	5.65	9.99	4.58
9723	2.406	10.096	2.10953517015389	0	0	SEMA3E	NM_012431.2,NM_001178129.1	Known_gene	2	4.73	1.68	0.81	10.7	18.79	5.99	6.32	8.68
9725	3.953	21.016	2.4234013630325	0	0	TMEM63A	XM_011544331.2,XM_011544330.2,XM_011544329.2,XM_017002916.1,XM_006711841.3,BGI_novel_T004066,XM_011544332.2,NM_014698.2,XM_011544328.2,BGI_novel_T004065	Known_gene	10	3.33	1.7	6.83	29.86	10.83	24.18	31.2	9.01
9830	1.843	7.786	2.11957236390348	5.43883347815612e-200	7.78941330176552e-200	TRIM14	XM_017015354.1,XM_005252320.3,XM_006717338.1,XM_011519244.2,NM_014788.3,XM_017015353.1,XM_017015352.1,NM_033219.2	Known_gene	8	1.02	1.73	2.78	11.28	4.77	10.29	11.38	1.21
9848	1.58	8.104	2.48921132610146	0	0	MFAP3L	BGI_novel_T030748,NM_001009554.3,XM_017008869.1,XM_005263368.3,NM_021647.7,NM_001301647.1,XM_017008868.1,XM_017008871.1,XM_017008864.1,XM_017008870.1,NM_001301648.1,XM_017008867.1,XM_017008866.1,XM_005263366.3,XM_017008865.1	Known_gene	15	1.06	2.52	1.16	10.56	4.81	5.79	9.41	9.95
9980	2	4.718	2.51206391113379	2.66117918621339e-255	3.17038915993433e-255	DOPEY2	BGI_novel_T025290,XM_017028509.1,NM_001320714.1,NM_005128.3,BGI_novel_T025291,BGI_novel_T025293,BGI_novel_T025292	Known_gene	7	1	4.11	0.89	4.09	6.32	4.09	6.53	2.56
999	24.193	127.404	2.80377126923189	0	0	CDH1	BGI_novel_T015371,NM_001317184.1,NM_004360.4,XM_011523489.1,XM_011523488.1,NM_001317186.1,NM_001317185.1	Known_gene	7	2.25	68.09	2.24	170.86	93	142.53	125.61	105.02
BGI_novel_G000220	8.65	42.98	2.2396028908575	3.85101407646472e-108	8.22261701413521e-108	BGI_novel_G000220	BGI_novel_T000222	Novel_gene	1	16.56	2.99	6.4	36.64	44.39	40.11	34.06	59.7
BGI_novel_G000309	1.076	4.684	2.25275738512462	1.37628430945592e-144	2.45026170085088e-144	BGI_novel_G000309	BGI_novel_T000315	Novel_gene	1	0.55	1.91	0.77	5.08	3.24	6.06	4.59	4.45
BGI_novel_G000347	2.573	13.55	2.40192193397894	9.06189556108598e-145	1.61239990171856e-144	BGI_novel_G000347	BGI_novel_T000367	Novel_gene	1	2.34	2.88	2.5	11.63	16.5	9.71	15.53	14.38
BGI_novel_G000351	7.343	37.562	2.26714606844483	1.96104320746405e-260	2.30305229013352e-260	BGI_novel_G000351	BGI_novel_T000371	Novel_gene	1	10.54	3.59	7.9	31.35	31.97	37.42	55.54	31.53
BGI_novel_G001954	1.606	7.276	2.01732590307359	4.35348459282678e-202	6.18357537548346e-202	BGI_novel_G001954	BGI_novel_T005669	Novel_gene	1	2.26	0.16	2.4	6.46	6.98	5.46	9.18	8.3
BGI_novel_G003297	6.133	288.754	5.44624648906591	0	0	BGI_novel_G003297	BGI_novel_T010346	Novel_gene	1	7.57	4.05	6.78	598.83	210.54	154.93	264.74	214.73
BGI_novel_G004260	2.68	11.24	2.36619478849057	9.56010922657765e-89	2.30095581587759e-88	BGI_novel_G004260	BGI_novel_T012878	Novel_gene	1	0.14	7.78	0.12	10.36	13.43	10.58	11.71	10.12
BGI_novel_G004615	1.006	6.918	2.71118804613404	6.79503625093307e-34	2.88602620588228e-33	BGI_novel_G004615	BGI_novel_T014116	Novel_gene	1	0	1.34	1.68	7.84	10.04	9.25	0.53	6.93
BGI_novel_G005169	1.303	8.236	2.40165666306642	7.37700911279618e-163	1.2239614781056e-162	BGI_novel_G005169	BGI_novel_T015846	Novel_gene	1	0.46	0	3.45	9.25	11.82	8.77	11.34	0
BGI_novel_G005697	14.156	128.028	3.47889785616214	0	0	BGI_novel_G005697	BGI_novel_T017910	Novel_gene	1	1.08	39.76	1.63	221.68	135.16	98.87	85.97	98.46
BGI_novel_G007775	6.533	62.222	3.58038708687651	0	0	BGI_novel_G007775	BGI_novel_T024363	Novel_gene	1	0.81	18.42	0.37	62.93	74.62	55.47	56.89	61.2
BGI_novel_G008221	1.126	4.744	2.00248646010698	2.49777485272472e-104	5.4524898437481e-104	BGI_novel_G008221	BGI_novel_T025696	Novel_gene	1	3.38	0	0	4.07	1.64	3.75	7.4	6.86
BGI_novel_G009340	1.046	8.88	3.21830494284002	7.26073352816421e-205	1.02048298317946e-204	BGI_novel_G009340	BGI_novel_T029211	Novel_gene	1	1.06	1.8	0.28	1.68	1.12	38.8	0.53	2.27
BGI_novel_G011669	1.206	18.362	3.88702944690375	0	0	BGI_novel_G011669	BGI_novel_T035043	Novel_gene	1	0	1.53	2.09	26.22	7.48	16.09	40.72	1.3
BGI_novel_G011731	11.086	189.852	4.06144608741069	0	0	BGI_novel_G011731	BGI_novel_T035105	Novel_gene	1	31.38	1.68	0.2	29.83	471.04	180.36	265.45	2.58
BGI_novel_G011771	1.48	8.244	2.3850037172187	1.33934417149789e-43	4.92167571973578e-43	BGI_novel_G011771	BGI_novel_T035145	Novel_gene	1	4.15	0	0.29	10.98	5.02	15.79	9.43	0
BGI_novel_G011774	1.416	11.294	3.16289528971534	0	0	BGI_novel_G011774	BGI_novel_T035148	Novel_gene	1	1.61	2.64	0	34.56	0	16.75	5.16	0
BGI_novel_G011841	2.183	10.34	2.59391133206213	7.72687383331393e-123	1.52880924912311e-122	BGI_novel_G011841	BGI_novel_T035221	Novel_gene	1	0	6.31	0.24	1.51	48.5	1.45	0.24	0
BGI_novel_G014277	2.243	10.296	2.0217540096052	0	0	BGI_novel_G014277	BGI_novel_T041519	Novel_gene	1	3.4	0	3.33	6.43	11.53	14.11	11.58	7.83
